,강수량(mm)
140791,0.0
140792,0.0
140793,0.0
140794,0.0
140795,0.0
140796,0.0
140797,0.0
140798,0.0
140799,0.0
140800,0.0
140801,0.0
140802,0.0
140803,0.0
140804,0.0
140805,0.0
140806,0.0
140807,0.0
140808,0.0
140809,0.0
140810,0.0
140811,0.0
140812,0.0
140813,0.0
140814,0.0
140815,0.0
140816,0.0
140817,0.0
140818,0.0
140819,0.0
140820,0.0
140821,0.0
140822,0.0
140823,0.0
140824,0.0
140825,0.0
140826,0.0
140827,0.0
140828,0.0
140829,0.0
140830,0.0
140831,0.0
140832,0.0
140833,0.0
140834,0.0
140835,0.0
140836,0.0
140837,0.0
140838,0.0
140839,0.0
140840,0.0
140841,0.0
140842,0.0
140843,0.0
140844,0.0
140845,0.0
140846,0.0
140847,0.0
140848,0.0
140849,0.0
140850,0.0
140851,0.0
140852,0.0
140853,0.0
140854,0.0
140855,0.0
140856,0.0
140857,0.0
140858,0.0
140859,0.0
140860,0.0
140861,0.0
140862,0.0
140863,0.0
140864,0.0
140865,0.0
140866,0.0
140867,0.0
140868,0.0
140869,0.0
140870,0.0
140871,0.0
140872,0.0
140873,0.0
140874,0.0
140875,0.0
140876,0.0
140877,0.0
140878,0.0
140879,0.0
140880,0.0
140881,0.0
140882,0.0
140883,0.0
140884,0.0
140885,0.0
140886,0.0
140887,0.0
140888,0.0
140889,0.0
140890,0.0
140891,0.0
140892,0.0
140893,0.0
140894,0.0
140895,0.0
140896,0.0
140897,0.0
140898,0.0
140899,0.0
140900,0.0
140901,0.0
140902,0.0
140903,0.0
140904,0.0
140905,0.0
140906,0.0
140907,0.0
140908,0.0
140909,0.0
140910,0.0
140911,0.0
140912,0.0
140913,0.0
140914,0.0
140915,0.0
140916,0.0
140917,0.0
140918,0.0
140919,0.0
140920,0.0
140921,0.0
140922,0.0
140923,0.0
140924,0.0
140925,0.0
140926,0.0
140927,0.0
140928,0.0
140929,0.0
140930,0.0
140931,0.0
140932,0.0
140933,0.0
140934,0.0
140935,0.0
140936,0.0
140937,0.0
140938,0.0
140939,0.0
140940,0.0
140941,0.0
140942,0.0
140943,0.0
140944,0.0
140945,0.0
140946,0.0
140947,0.0
140948,0.0
140949,0.0
140950,0.0
140951,0.0
140952,0.0
140953,0.0
140954,0.0
140955,0.0
140956,0.0
140957,0.0
140958,0.0
140959,0.0
140960,0.0
140961,0.0
140962,0.0
140963,0.0
140964,0.0
140965,0.0
140966,0.0
140967,0.0
140968,0.0
140969,0.0
140970,0.0
140971,0.0
140972,0.0
140973,0.0
140974,0.0
140975,0.0
140976,0.0
140977,0.0
140978,0.0
140979,0.0
140980,0.0
140981,0.0
140982,0.0
140983,0.0
140984,0.0
140985,0.0
140986,0.0
140987,0.0
140988,0.0
140989,0.0
140990,0.0
140991,0.0
140992,0.0
140993,0.0
140994,0.0
140995,0.0
140996,0.0
140997,0.0
140998,0.0
140999,0.0
141000,0.0
141001,0.0
141002,0.0
141003,0.0
141004,0.0
141005,0.0
141006,0.0
141007,0.0
141008,0.0
141009,0.0
141010,0.0
141011,0.0
141012,0.0
141013,0.0
141014,0.0
141015,0.0
141016,0.0
141017,0.0
141018,0.0
141019,0.0
141020,0.0
141021,0.0
141022,0.0
141023,0.0
141024,0.0
141025,0.0
141026,0.0
141027,0.0
141028,0.0
141029,0.0
141030,0.0
141031,0.0
141032,0.0
141033,0.0
141034,0.0
141035,0.0
141036,0.0
141037,0.0
141038,0.0
141039,0.0
141040,0.0
141041,0.0
141042,0.0
141043,0.0
141044,0.0
141045,0.0
141046,0.0
141047,0.0
141048,0.0
141049,0.0
141050,0.0
141051,0.0
141052,0.0
141053,0.0
141054,0.0
141055,0.0
141056,0.0
141057,0.0
141058,0.0
141059,0.0
141060,0.0
141061,0.0
141062,0.0
141063,0.0
141064,0.0
141065,0.0
141066,0.0
141067,0.0
141068,0.0
141069,0.0
141070,0.0
141071,0.0
141072,0.0
141073,0.0
141074,0.0
141075,0.0
141076,0.0
141077,0.0
141078,0.0
141079,0.0
141080,0.0
141081,0.0
141082,0.0
141083,0.0
141084,0.0
141085,0.0
141086,0.0
141087,0.0
141088,0.0
141089,0.0
141090,0.0
141091,0.0
141092,0.0
141093,0.0
141094,0.0
141095,0.0
141096,0.0
141097,0.0
141098,0.0
141099,0.0
141100,0.0
141101,0.0
141102,0.0
141103,0.0
141104,0.0
141105,0.0
141106,0.0
141107,0.0
141108,0.0
141109,0.0
141110,0.0
141111,0.0
141112,0.0
141113,0.0
141114,0.0
141115,0.0
141116,0.0
141117,0.0
141118,0.0
141119,0.0
141120,0.0
141121,0.0
141122,0.0
141123,0.0
141124,0.0
141125,0.0
141126,0.0
141127,0.0
141128,0.0
141129,0.0
141130,0.0
141131,0.0
141132,0.0
141133,0.0
141134,0.0
141135,0.0
141136,0.0
141137,0.0
141138,0.0
141139,0.0
141140,0.0
141141,0.0
141142,0.0
141143,0.0
141144,0.0
141145,0.0
141146,0.0
141147,0.0
141148,0.0
141149,0.0
141150,0.0
141151,0.0
141152,0.0
141153,0.0
141154,0.0
141155,0.0
141156,0.0
141157,0.0
141158,0.0
141159,0.0
141160,0.0
141161,0.0
141162,0.0
141163,0.0
141164,0.0
141165,0.0
141166,0.0
141167,0.0
141168,0.0
141169,0.0
141170,0.0
141171,0.0
141172,0.0
141173,0.0
141174,0.0
141175,0.0
141176,0.0
141177,0.0
141178,0.0
141179,0.0
141180,0.0
141181,0.0
141182,0.0
141183,0.0
141184,0.0
141185,0.0
141186,0.0
141187,0.0
141188,0.0
141189,0.0
141190,0.0
141191,0.0
141192,0.0
141193,0.0
141194,0.0
141195,0.0
141196,0.0
141197,0.0
141198,0.0
141199,0.0
141200,0.0
141201,0.0
141202,0.0
141203,0.0
141204,0.0
141205,0.0
141206,0.0
141207,0.0
141208,0.0
141209,0.0
141210,0.0
141211,0.0
141212,0.0
141213,0.0
141214,0.0
141215,0.0
141216,0.0
141217,0.0
141218,0.0
141219,0.0
141220,0.0
141221,0.0
141222,0.0
141223,0.0
141224,0.0
141225,0.0
141226,0.0
141227,0.0
141228,0.0
141229,0.0
141230,0.0
141231,0.0
141232,0.0
141233,0.0
141234,0.0
141235,0.0
141236,0.0
141237,0.0
141238,0.0
141239,0.0
141240,0.0
141241,0.0
141242,0.0
141243,0.0
141244,0.0
141245,0.0
141246,0.0
141247,0.0
141248,0.0
141249,0.0
141250,0.0
141251,0.0
141252,0.0
141253,0.0
141254,0.0
141255,0.0
141256,0.0
141257,0.0
141258,0.0
141259,0.0
141260,0.0
141261,0.0
141262,0.0
141263,0.0
141264,0.5
141265,0.5
141266,0.5
141267,0.5
141268,0.5
141269,0.5
141270,0.5
141271,0.5
141272,0.5
141273,0.5
141274,0.5
141275,0.5
141276,0.5
141277,0.5
141278,0.5
141279,0.5
141280,0.5
141281,0.5
141282,0.5
141283,0.5
141284,0.5
141285,0.5
141286,0.5
141287,0.5
141288,0.5
141289,0.5
141290,0.5
141291,0.5
141292,0.5
141293,0.5
141294,0.5
141295,0.5
141296,0.5
141297,0.5
141298,0.5
141299,0.5
141300,0.5
141301,0.5
141302,0.5
141303,0.5
141304,0.5
141305,0.5
141306,0.5
141307,0.5
141308,0.5
141309,0.5
141310,0.5
141311,0.5
141312,0.5
141313,0.5
141314,0.5
141315,0.5
141316,0.5
141317,0.5
141318,0.5
141319,0.5
141320,0.5
141321,0.5
141322,0.5
141323,0.5
141324,0.5
141325,0.5
141326,0.5
141327,0.5
141328,0.5
141329,0.5
141330,0.5
141331,0.5
141332,0.5
141333,0.5
141334,0.5
141335,0.5
141336,0.5
141337,0.5
141338,0.5
141339,0.5
141340,0.5
141341,0.5
141342,0.5
141343,0.5
141344,0.5
141345,0.5
141346,0.5
141347,0.5
141348,0.5
141349,0.5
141350,0.5
141351,0.5
141352,0.5
141353,0.5
141354,0.5
141355,0.5
141356,0.5
141357,0.5
141358,0.5
141359,0.5
141360,0.5
141361,0.5
141362,0.5
141363,0.5
141364,0.5
141365,0.5
141366,0.5
141367,0.5
141368,0.5
141369,0.5
141370,0.5
141371,0.5
141372,0.5
141373,0.5
141374,0.5
141375,0.5
141376,0.5
141377,0.5
141378,0.5
141379,0.5
141380,0.5
141381,0.5
141382,0.5
141383,0.5
141384,0.5
141385,0.5
141386,0.5
141387,0.5
141388,0.5
141389,0.5
141390,0.5
141391,0.5
141392,0.5
141393,0.5
141394,0.5
141395,0.5
141396,0.5
141397,0.5
141398,0.5
141399,0.5
141400,0.5
141401,0.5
141402,0.5
141403,0.5
141404,0.5
141405,0.5
141406,0.5
141407,0.5
141408,92.0
141409,92.0
141410,92.0
141411,92.0
141412,92.0
141413,92.0
141414,92.0
141415,92.0
141416,92.0
141417,92.0
141418,92.0
141419,92.0
141420,92.0
141421,92.0
141422,92.0
141423,92.0
141424,92.0
141425,92.0
141426,92.0
141427,92.0
141428,92.0
141429,92.0
141430,92.0
141431,92.0
141432,92.0
141433,92.0
141434,92.0
141435,92.0
141436,92.0
141437,92.0
141438,92.0
141439,92.0
141440,92.0
141441,92.0
141442,92.0
141443,92.0
141444,92.0
141445,92.0
141446,92.0
141447,92.0
141448,92.0
141449,92.0
141450,92.0
141451,92.0
141452,92.0
141453,92.0
141454,92.0
141455,92.0
141456,92.0
141457,92.0
141458,92.0
141459,92.0
141460,92.0
141461,92.0
141462,92.0
141463,92.0
141464,92.0
141465,92.0
141466,92.0
141467,92.0
141468,92.0
141469,92.0
141470,92.0
141471,92.0
141472,92.0
141473,92.0
141474,92.0
141475,92.0
141476,92.0
141477,92.0
141478,92.0
141479,92.0
141480,92.0
141481,92.0
141482,92.0
141483,92.0
141484,92.0
141485,92.0
141486,92.0
141487,92.0
141488,92.0
141489,92.0
141490,92.0
141491,92.0
141492,92.0
141493,92.0
141494,92.0
141495,92.0
141496,92.0
141497,92.0
141498,92.0
141499,92.0
141500,92.0
141501,92.0
141502,92.0
141503,92.0
141504,92.0
141505,92.0
141506,92.0
141507,92.0
141508,92.0
141509,92.0
141510,92.0
141511,92.0
141512,92.0
141513,92.0
141514,92.0
141515,92.0
141516,92.0
141517,92.0
141518,92.0
141519,92.0
141520,92.0
141521,92.0
141522,92.0
141523,92.0
141524,92.0
141525,92.0
141526,92.0
141527,92.0
141528,92.0
141529,92.0
141530,92.0
141531,92.0
141532,92.0
141533,92.0
141534,92.0
141535,92.0
141536,92.0
141537,92.0
141538,92.0
141539,92.0
141540,92.0
141541,92.0
141542,92.0
141543,92.0
141544,92.0
141545,92.0
141546,92.0
141547,92.0
141548,92.0
141549,92.0
141550,92.0
141551,92.0
141552,67.5
141553,67.5
141554,67.5
141555,67.5
141556,67.5
141557,67.5
141558,67.5
141559,67.5
141560,67.5
141561,67.5
141562,67.5
141563,67.5
141564,67.5
141565,67.5
141566,67.5
141567,67.5
141568,67.5
141569,67.5
141570,67.5
141571,67.5
141572,67.5
141573,67.5
141574,67.5
141575,67.5
141576,67.5
141577,67.5
141578,67.5
141579,67.5
141580,67.5
141581,67.5
141582,67.5
141583,67.5
141584,67.5
141585,67.5
141586,67.5
141587,67.5
141588,67.5
141589,67.5
141590,67.5
141591,67.5
141592,67.5
141593,67.5
141594,67.5
141595,67.5
141596,67.5
141597,67.5
141598,67.5
141599,67.5
141600,67.5
141601,67.5
141602,67.5
141603,67.5
141604,67.5
141605,67.5
141606,67.5
141607,67.5
141608,67.5
141609,67.5
141610,67.5
141611,67.5
141612,67.5
141613,67.5
141614,67.5
141615,67.5
141616,67.5
141617,67.5
141618,67.5
141619,67.5
141620,67.5
141621,67.5
141622,67.5
141623,67.5
141624,67.5
141625,67.5
141626,67.5
141627,67.5
141628,67.5
141629,67.5
141630,67.5
141631,67.5
141632,67.5
141633,67.5
141634,67.5
141635,67.5
141636,67.5
141637,67.5
141638,67.5
141639,67.5
141640,67.5
141641,67.5
141642,67.5
141643,67.5
141644,67.5
141645,67.5
141646,67.5
141647,67.5
141648,67.5
141649,67.5
141650,67.5
141651,67.5
141652,67.5
141653,67.5
141654,67.5
141655,67.5
141656,67.5
141657,67.5
141658,67.5
141659,67.5
141660,67.5
141661,67.5
141662,67.5
141663,67.5
141664,67.5
141665,67.5
141666,67.5
141667,67.5
141668,67.5
141669,67.5
141670,67.5
141671,67.5
141672,67.5
141673,67.5
141674,67.5
141675,67.5
141676,67.5
141677,67.5
141678,67.5
141679,67.5
141680,67.5
141681,67.5
141682,67.5
141683,67.5
141684,67.5
141685,67.5
141686,67.5
141687,67.5
141688,67.5
141689,67.5
141690,67.5
141691,67.5
141692,67.5
141693,67.5
141694,67.5
141695,67.5
141696,0.5
141697,0.5
141698,0.5
141699,0.5
141700,0.5
141701,0.5
141702,0.5
141703,0.5
141704,0.5
141705,0.5
141706,0.5
141707,0.5
141708,0.5
141709,0.5
141710,0.5
141711,0.5
141712,0.5
141713,0.5
141714,0.5
141715,0.5
141716,0.5
141717,0.5
141718,0.5
141719,0.5
141720,0.5
141721,0.5
141722,0.5
141723,0.5
141724,0.5
141725,0.5
141726,0.5
141727,0.5
141728,0.5
141729,0.5
141730,0.5
141731,0.5
141732,0.5
141733,0.5
141734,0.5
141735,0.5
141736,0.5
141737,0.5
141738,0.5
141739,0.5
141740,0.5
141741,0.5
141742,0.5
141743,0.5
141744,0.5
141745,0.5
141746,0.5
141747,0.5
141748,0.5
141749,0.5
141750,0.5
141751,0.5
141752,0.5
141753,0.5
141754,0.5
141755,0.5
141756,0.5
141757,0.5
141758,0.5
141759,0.5
141760,0.5
141761,0.5
141762,0.5
141763,0.5
141764,0.5
141765,0.5
141766,0.5
141767,0.5
141768,0.5
141769,0.5
141770,0.5
141771,0.5
141772,0.5
141773,0.5
141774,0.5
141775,0.5
141776,0.5
141777,0.5
141778,0.5
141779,0.5
141780,0.5
141781,0.5
141782,0.5
141783,0.5
141784,0.5
141785,0.5
141786,0.5
141787,0.5
141788,0.5
141789,0.5
141790,0.5
141791,0.5
141792,0.5
141793,0.5
141794,0.5
141795,0.5
141796,0.5
141797,0.5
141798,0.5
141799,0.5
141800,0.5
141801,0.5
141802,0.5
141803,0.5
141804,0.5
141805,0.5
141806,0.5
141807,0.5
141808,0.5
141809,0.5
141810,0.5
141811,0.5
141812,0.5
141813,0.5
141814,0.5
141815,0.5
141816,0.5
141817,0.5
141818,0.5
141819,0.5
141820,0.5
141821,0.5
141822,0.5
141823,0.5
141824,0.5
141825,0.5
141826,0.5
141827,0.5
141828,0.5
141829,0.5
141830,0.5
141831,0.5
141832,0.5
141833,0.5
141834,0.5
141835,0.5
141836,0.5
141837,0.5
141838,0.5
141839,0.5
141840,0.0
141841,0.0
141842,0.0
141843,0.0
141844,0.0
141845,0.0
141846,0.0
141847,0.0
141848,0.0
141849,0.0
141850,0.0
141851,0.0
141852,0.0
141853,0.0
141854,0.0
141855,0.0
141856,0.0
141857,0.0
141858,0.0
141859,0.0
141860,0.0
141861,0.0
141862,0.0
141863,0.0
141864,0.0
141865,0.0
141866,0.0
141867,0.0
141868,0.0
141869,0.0
141870,0.0
141871,0.0
141872,0.0
141873,0.0
141874,0.0
141875,0.0
141876,0.0
141877,0.0
141878,0.0
141879,0.0
141880,0.0
141881,0.0
141882,0.0
141883,0.0
141884,0.0
141885,0.0
141886,0.0
141887,0.0
141888,0.0
141889,0.0
141890,0.0
141891,0.0
141892,0.0
141893,0.0
141894,0.0
141895,0.0
141896,0.0
141897,0.0
141898,0.0
141899,0.0
141900,0.0
141901,0.0
141902,0.0
141903,0.0
141904,0.0
141905,0.0
141906,0.0
141907,0.0
141908,0.0
141909,0.0
141910,0.0
141911,0.0
141912,0.0
141913,0.0
141914,0.0
141915,0.0
141916,0.0
141917,0.0
141918,0.0
141919,0.0
141920,0.0
141921,0.0
141922,0.0
141923,0.0
141924,0.0
141925,0.0
141926,0.0
141927,0.0
141928,0.0
141929,0.0
141930,0.0
141931,0.0
141932,0.0
141933,0.0
141934,0.0
141935,0.0
141936,0.0
141937,0.0
141938,0.0
141939,0.0
141940,0.0
141941,0.0
141942,0.0
141943,0.0
141944,0.0
141945,0.0
141946,0.0
141947,0.0
141948,0.0
141949,0.0
141950,0.0
141951,0.0
141952,0.0
141953,0.0
141954,0.0
141955,0.0
141956,0.0
141957,0.0
141958,0.0
141959,0.0
141960,0.0
141961,0.0
141962,0.0
141963,0.0
141964,0.0
141965,0.0
141966,0.0
141967,0.0
141968,0.0
141969,0.0
141970,0.0
141971,0.0
141972,0.0
141973,0.0
141974,0.0
141975,0.0
141976,0.0
141977,0.0
141978,0.0
141979,0.0
141980,0.0
141981,0.0
141982,0.0
141983,0.0
141984,34.0
141985,34.0
141986,34.0
141987,34.0
141988,34.0
141989,34.0
141990,34.0
141991,34.0
141992,34.0
141993,34.0
141994,34.0
141995,34.0
141996,34.0
141997,34.0
141998,34.0
141999,34.0
142000,34.0
142001,34.0
142002,34.0
142003,34.0
142004,34.0
142005,34.0
142006,34.0
142007,34.0
142008,34.0
142009,34.0
142010,34.0
142011,34.0
142012,34.0
142013,34.0
142014,34.0
142015,34.0
142016,34.0
142017,34.0
142018,34.0
142019,34.0
142020,34.0
142021,34.0
142022,34.0
142023,34.0
142024,34.0
142025,34.0
142026,34.0
142027,34.0
142028,34.0
142029,34.0
142030,34.0
142031,34.0
142032,34.0
142033,34.0
142034,34.0
142035,34.0
142036,34.0
142037,34.0
142038,34.0
142039,34.0
142040,34.0
142041,34.0
142042,34.0
142043,34.0
142044,34.0
142045,34.0
142046,34.0
142047,34.0
142048,34.0
142049,34.0
142050,34.0
142051,34.0
142052,34.0
142053,34.0
142054,34.0
142055,34.0
142056,34.0
142057,34.0
142058,34.0
142059,34.0
142060,34.0
142061,34.0
142062,34.0
142063,34.0
142064,34.0
142065,34.0
142066,34.0
142067,34.0
142068,34.0
142069,34.0
142070,34.0
142071,34.0
142072,34.0
142073,34.0
142074,34.0
142075,34.0
142076,34.0
142077,34.0
142078,34.0
142079,34.0
142080,34.0
142081,34.0
142082,34.0
142083,34.0
142084,34.0
142085,34.0
142086,34.0
142087,34.0
142088,34.0
142089,34.0
142090,34.0
142091,34.0
142092,34.0
142093,34.0
142094,34.0
142095,34.0
142096,34.0
142097,34.0
142098,34.0
142099,34.0
142100,34.0
142101,34.0
142102,34.0
142103,34.0
142104,34.0
142105,34.0
142106,34.0
142107,34.0
142108,34.0
142109,34.0
142110,34.0
142111,34.0
142112,34.0
142113,34.0
142114,34.0
142115,34.0
142116,34.0
142117,34.0
142118,34.0
142119,34.0
142120,34.0
142121,34.0
142122,34.0
142123,34.0
142124,34.0
142125,34.0
142126,34.0
142127,34.0
142128,16.5
142129,16.5
142130,16.5
142131,16.5
142132,16.5
142133,16.5
142134,16.5
142135,16.5
142136,16.5
142137,16.5
142138,16.5
142139,16.5
142140,16.5
142141,16.5
142142,16.5
142143,16.5
142144,16.5
142145,16.5
142146,16.5
142147,16.5
142148,16.5
142149,16.5
142150,16.5
142151,16.5
142152,16.5
142153,16.5
142154,16.5
142155,16.5
142156,16.5
142157,16.5
142158,16.5
142159,16.5
142160,16.5
142161,16.5
142162,16.5
142163,16.5
142164,16.5
142165,16.5
142166,16.5
142167,16.5
142168,16.5
142169,16.5
142170,16.5
142171,16.5
142172,16.5
142173,16.5
142174,16.5
142175,16.5
142176,16.5
142177,16.5
142178,16.5
142179,16.5
142180,16.5
142181,16.5
142182,16.5
142183,16.5
142184,16.5
142185,16.5
142186,16.5
142187,16.5
142188,16.5
142189,16.5
142190,16.5
142191,16.5
142192,16.5
142193,16.5
142194,16.5
142195,16.5
142196,16.5
142197,16.5
142198,16.5
142199,16.5
142200,16.5
142201,16.5
142202,16.5
142203,16.5
142204,16.5
142205,16.5
142206,16.5
142207,16.5
142208,16.5
142209,16.5
142210,16.5
142211,16.5
142212,16.5
142213,16.5
142214,16.5
142215,16.5
142216,16.5
142217,16.5
142218,16.5
142219,16.5
142220,16.5
142221,16.5
142222,16.5
142223,16.5
142224,16.5
142225,16.5
142226,16.5
142227,16.5
142228,16.5
142229,16.5
142230,16.5
142231,16.5
142232,16.5
142233,16.5
142234,16.5
142235,16.5
142236,16.5
142237,16.5
142238,16.5
142239,16.5
142240,16.5
142241,16.5
142242,16.5
142243,16.5
142244,16.5
142245,16.5
142246,16.5
142247,16.5
142248,16.5
142249,16.5
142250,16.5
142251,16.5
142252,16.5
142253,16.5
142254,16.5
142255,16.5
142256,16.5
142257,16.5
142258,16.5
142259,16.5
142260,16.5
142261,16.5
142262,16.5
142263,16.5
142264,16.5
142265,16.5
142266,16.5
142267,16.5
142268,16.5
142269,16.5
142270,16.5
142271,16.5
142272,4.5
142273,4.5
142274,4.5
142275,4.5
142276,4.5
142277,4.5
142278,4.5
142279,4.5
142280,4.5
142281,4.5
142282,4.5
142283,4.5
142284,4.5
142285,4.5
142286,4.5
142287,4.5
142288,4.5
142289,4.5
142290,4.5
142291,4.5
142292,4.5
142293,4.5
142294,4.5
142295,4.5
142296,4.5
142297,4.5
142298,4.5
142299,4.5
142300,4.5
142301,4.5
142302,4.5
142303,4.5
142304,4.5
142305,4.5
142306,4.5
142307,4.5
142308,4.5
142309,4.5
142310,4.5
142311,4.5
142312,4.5
142313,4.5
142314,4.5
142315,4.5
142316,4.5
142317,4.5
142318,4.5
142319,4.5
142320,4.5
142321,4.5
142322,4.5
142323,4.5
142324,4.5
142325,4.5
142326,4.5
142327,4.5
142328,4.5
142329,4.5
142330,4.5
142331,4.5
142332,4.5
142333,4.5
142334,4.5
142335,4.5
142336,4.5
142337,4.5
142338,4.5
142339,4.5
142340,4.5
142341,4.5
142342,4.5
142343,4.5
142344,4.5
142345,4.5
142346,4.5
142347,4.5
142348,4.5
142349,4.5
142350,4.5
142351,4.5
142352,4.5
142353,4.5
142354,4.5
142355,4.5
142356,4.5
142357,4.5
142358,4.5
142359,4.5
142360,4.5
142361,4.5
142362,4.5
142363,4.5
142364,4.5
142365,4.5
142366,4.5
142367,4.5
142368,4.5
142369,4.5
142370,4.5
142371,4.5
142372,4.5
142373,4.5
142374,4.5
142375,4.5
142376,4.5
142377,4.5
142378,4.5
142379,4.5
142380,4.5
142381,4.5
142382,4.5
142383,4.5
142384,4.5
142385,4.5
142386,4.5
142387,4.5
142388,4.5
142389,4.5
142390,4.5
142391,4.5
142392,4.5
142393,4.5
142394,4.5
142395,4.5
142396,4.5
142397,4.5
142398,4.5
142399,4.5
142400,4.5
142401,4.5
142402,4.5
142403,4.5
142404,4.5
142405,4.5
142406,4.5
142407,4.5
142408,4.5
142409,4.5
142410,4.5
142411,4.5
142412,4.5
142413,4.5
142414,4.5
142415,4.5
142416,32.5
142417,32.5
142418,32.5
142419,32.5
142420,32.5
142421,32.5
142422,32.5
142423,32.5
142424,32.5
142425,32.5
142426,32.5
142427,32.5
142428,32.5
142429,32.5
142430,32.5
142431,32.5
142432,32.5
142433,32.5
142434,32.5
142435,32.5
142436,32.5
142437,32.5
142438,32.5
142439,32.5
142440,32.5
142441,32.5
142442,32.5
142443,32.5
142444,32.5
142445,32.5
142446,32.5
142447,32.5
142448,32.5
142449,32.5
142450,32.5
142451,32.5
142452,32.5
142453,32.5
142454,32.5
142455,32.5
142456,32.5
142457,32.5
142458,32.5
142459,32.5
142460,32.5
142461,32.5
142462,32.5
142463,32.5
142464,32.5
142465,32.5
142466,32.5
142467,32.5
142468,32.5
142469,32.5
142470,32.5
142471,32.5
142472,32.5
142473,32.5
142474,32.5
142475,32.5
142476,32.5
142477,32.5
